UID,Machine ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power,Tool Wear Failure,Heat Dissipation Failure,Power Failure,Overstrain Failure,Random Failure,Machine Failure
6228,L53407,Low,301.2,310.8,1479,38.2,139,56497.8,No,No,No,No,No,No
6229,L53408,Low,301.2,310.9,1413,50.1,141,70791.3,No,No,No,No,No,No
6230,L53409,Low,301.3,310.9,2165,17.4,143,37671.0,No,No,No,No,No,No
6231,M21090,Medium,301.3,311.0,1641,33.0,145,54153.0,No,No,No,No,No,No
6232,M21091,Medium,301.3,311.0,1495,40.8,148,60995.99999999999,No,No,No,No,No,No
6233,L53412,Low,301.3,311.0,1576,30.4,151,47910.399999999994,No,No,No,No,No,No
6234,L53413,Low,301.2,310.9,1467,37.1,153,54425.700000000004,No,No,No,No,No,No
6235,L53414,Low,301.2,310.8,1479,41.2,155,60934.8,No,No,No,No,No,No
6236,L53415,Low,301.3,310.9,1596,33.9,157,54104.399999999994,No,No,No,No,No,No
6237,M21096,Medium,301.3,310.9,1512,36.9,159,55792.799999999996,No,No,No,No,No,No
6238,L53417,Low,301.4,310.9,1414,38.8,162,54863.2,No,No,No,No,No,No
6239,L53418,Low,301.3,310.8,1390,57.4,164,79786.0,No,No,No,No,No,No
6240,L53419,Low,301.2,310.7,1644,31.6,166,51950.4,No,No,No,No,No,No
6241,M21100,Medium,301.2,310.7,1394,42.8,168,59663.2,No,No,No,No,No,No
6242,L53421,Low,301.1,310.5,1324,52.4,171,69377.59999999999,No,No,No,No,No,No
6243,L53422,Low,301.0,310.4,1476,43.6,173,64353.6,No,No,No,No,No,No
6244,L53423,Low,301.0,310.4,2204,16.6,175,36586.4,No,No,No,No,No,No
6245,M21104,Medium,301.0,310.4,1665,30.9,177,51448.5,No,No,No,No,No,No
6246,L53425,Low,300.9,310.4,1445,41.7,180,60256.50000000001,No,No,No,No,No,No
6247,H35660,High,300.8,310.3,1457,46.8,182,68187.59999999999,No,No,No,No,No,No
6248,L53427,Low,300.8,310.2,1492,46.3,187,69079.59999999999,No,No,No,No,No,No
6249,L53428,Low,300.8,310.1,1405,61.2,189,85986.0,No,No,Yes,Yes,No,Yes
6250,L53429,Low,300.7,310.1,1542,35.5,191,54741.0,No,No,No,No,No,No
6251,L53430,Low,300.8,310.2,1520,37.7,193,57304.00000000001,No,No,No,No,No,No
6252,M21111,Medium,300.8,310.2,1598,36.5,195,58327.0,No,No,No,No,No,No
6253,L53432,Low,300.8,310.3,1538,36.1,198,55521.8,No,No,No,No,No,No
6254,L53433,Low,300.9,310.4,1615,30.9,200,49903.5,No,No,No,No,No,No
6255,L53434,Low,301.0,310.5,1408,47.0,202,66176.0,No,No,No,No,No,No
6256,L53435,Low,301.0,310.5,1379,57.3,204,79016.7,No,No,No,Yes,No,Yes
6257,L53436,Low,301.0,310.6,1493,37.8,206,56435.399999999994,Yes,No,No,No,No,Yes
6258,L53437,Low,301.1,310.7,1376,49.1,0,67561.6,No,No,No,No,No,No
6259,M21118,Medium,301.1,310.7,1583,40.7,2,64428.100000000006,No,No,No,No,No,No
6260,M21119,Medium,301.2,310.8,1396,47.4,5,66170.4,No,No,No,No,No,No
6261,L53440,Low,301.1,310.7,1436,45.3,8,65050.799999999996,No,No,No,No,No,No
6262,L53441,Low,301.1,310.6,1417,47.6,10,67449.2,No,No,No,No,No,No
6263,L53442,Low,301.0,310.6,1641,33.4,12,54809.399999999994,No,No,No,No,No,No
6264,M21123,Medium,301.0,310.6,1698,27.3,14,46355.4,No,No,No,No,No,No
6265,L53444,Low,300.9,310.4,1541,39.1,17,60253.100000000006,No,No,No,No,No,No
6266,L53445,Low,300.8,310.3,1383,46.6,19,64447.8,No,No,No,No,No,No
6267,L53446,Low,300.8,310.4,1368,46.8,21,64022.399999999994,No,No,No,No,No,No
6268,L53447,Low,300.8,310.4,1570,35.2,23,55264.00000000001,No,No,No,No,No,No
6269,L53448,Low,300.9,310.5,1616,33.5,25,54136.0,No,No,No,No,No,No
6270,M21129,Medium,300.9,310.5,1444,43.2,27,62380.8,No,No,No,No,No,No
6271,L53450,Low,300.9,310.4,2021,18.8,30,37994.8,No,No,No,No,No,No
6272,M21131,Medium,300.9,310.5,1702,29.3,32,49868.6,No,No,No,No,No,No
6273,M21132,Medium,301.1,310.6,1429,52.7,35,75308.3,No,No,No,No,No,No
6274,L53453,Low,301.2,310.8,1711,28.9,38,49447.899999999994,No,No,No,No,No,No
6275,M21134,Medium,301.2,310.7,1543,32.9,40,50764.7,No,No,No,No,No,No
6276,L53455,Low,301.3,310.8,1628,32.2,43,52421.600000000006,No,No,No,No,No,No
6277,L53456,Low,301.2,310.8,1233,64.6,45,79651.79999999999,No,No,No,No,No,No
6278,L53457,Low,301.2,310.8,1461,40.6,47,59316.6,No,No,No,No,No,No
6279,L53458,Low,301.2,310.7,1568,38.3,49,60054.399999999994,No,No,No,No,No,No
6280,L53459,Low,301.3,310.8,1432,54.4,51,77900.8,No,No,No,No,No,No
6281,M21140,Medium,301.2,310.7,1527,41.1,53,62759.700000000004,No,No,No,No,No,No
6282,M21141,Medium,301.3,310.8,1455,41.2,56,59946.00000000001,No,No,No,No,No,No
6283,M21142,Medium,301.3,310.8,1418,45.4,59,64377.2,No,No,No,No,No,No
6284,L53463,Low,301.3,310.8,1719,29.5,62,50710.5,No,No,No,No,No,No
6285,M21144,Medium,301.2,310.8,1734,31.3,64,54274.200000000004,No,No,No,No,No,No
6286,M21145,Medium,301.2,310.7,1426,46.1,67,65738.6,No,No,No,No,No,No
6287,L53466,Low,301.1,310.6,1611,35.2,70,56707.200000000004,No,No,No,No,No,No
6288,M21147,Medium,301.1,310.6,1479,41.1,72,60786.9,No,No,No,No,No,No
6289,L53468,Low,301.0,310.5,1317,50.9,75,67035.3,No,No,No,No,No,No
6290,L53469,Low,301.0,310.5,1248,61.4,77,76627.2,No,No,No,No,No,No
6291,L53470,Low,301.0,310.5,1932,21.7,79,41924.4,No,No,No,No,No,No
6292,M21151,Medium,301.1,310.5,1547,35.8,81,55382.6,No,No,No,No,No,No
6293,L53472,Low,301.0,310.4,1614,31.6,84,51002.4,No,No,No,No,No,No
6294,H35707,High,301.0,310.4,1512,44.9,86,67888.8,No,No,No,No,No,No
6295,L53474,Low,301.1,310.5,1529,38.7,91,59172.3,No,No,No,No,No,No
6296,H35709,High,301.1,310.6,1782,24.9,93,44371.799999999996,No,No,No,No,No,No
6297,L53476,Low,301.0,310.5,1429,39.4,98,56302.6,No,No,No,No,No,No
6298,M21157,Medium,301.1,310.5,1309,60.7,100,79456.3,No,No,No,No,No,No
6299,L53478,Low,301.1,310.5,1428,44.1,103,62974.8,No,No,No,No,No,No
6300,L53479,Low,301.2,310.6,1385,49.2,105,68142.0,No,No,No,No,No,No
6301,L53480,Low,301.2,310.7,1517,39.4,107,59769.799999999996,No,No,No,No,No,No
6302,M21161,Medium,301.2,310.6,1576,39.6,109,62409.600000000006,No,No,No,No,No,No
6303,L53482,Low,301.2,310.6,1437,51.2,112,73574.40000000001,No,No,No,No,No,No
6304,H35717,High,301.2,310.6,1457,50.5,114,73578.5,No,No,No,No,No,No
6305,L53484,Low,301.1,310.5,1532,37.5,119,57450.0,No,No,No,No,No,No
6306,M21165,Medium,301.1,310.5,1603,32.6,121,52257.8,No,No,No,No,No,No
6307,L53486,Low,301.0,310.4,1563,34.4,124,53767.2,No,No,No,No,No,No
6308,L53487,Low,301.0,310.3,1617,34.5,126,55786.5,No,No,No,No,No,No
6309,M21168,Medium,300.8,310.1,1686,26.9,128,45353.399999999994,No,No,No,No,No,No
6310,L53489,Low,300.9,310.2,1382,50.4,131,69652.8,No,No,No,No,No,No
6311,L53490,Low,300.9,310.1,2090,17.8,133,37202.0,No,No,No,No,No,No
6312,L53491,Low,300.9,310.3,1446,44.5,135,64347.0,No,No,No,No,No,No
6313,M21172,Medium,300.9,310.2,1533,38.1,137,58407.3,No,No,No,No,No,No
6314,L53493,Low,300.9,310.3,1440,47.6,140,68544.0,No,No,No,No,No,No
6315,M21174,Medium,301.0,310.4,1793,25.0,142,44825.0,No,No,No,No,No,No
6316,M21175,Medium,301.0,310.4,1517,46.1,145,69933.7,No,No,No,No,No,No
6317,L53496,Low,300.9,310.4,1544,36.0,148,55584.0,No,No,No,No,No,No
6318,L53497,Low,300.9,310.3,1321,48.8,150,64464.799999999996,No,No,No,No,No,No
6319,M21178,Medium,300.9,310.3,1416,50.9,152,72074.4,No,No,No,No,No,No
6320,L53499,Low,300.8,310.2,1514,40.0,155,60560.0,No,No,No,No,No,No
6321,M21180,Medium,300.8,310.2,1304,52.5,157,68460.0,No,No,No,No,No,No
6322,L53501,Low,300.7,310.2,1286,64.9,160,83461.40000000001,No,No,No,No,No,No
6323,M21182,Medium,300.7,310.1,1483,40.2,162,59616.600000000006,No,No,No,No,No,No
6324,L53503,Low,300.7,310.1,1351,46.9,165,63361.9,No,No,No,No,No,No
6325,M21184,Medium,300.7,310.1,1367,52.6,167,71904.2,No,No,No,No,No,No
6326,L53505,Low,300.7,310.1,1721,32.3,170,55588.299999999996,No,No,No,No,No,No
6327,L53506,Low,300.6,310.0,1455,40.4,172,58782.0,No,No,No,No,No,No
6328,L53507,Low,300.6,310.0,1425,49.5,174,70537.5,No,No,No,No,No,No
6329,L53508,Low,300.7,310.0,1672,29.7,176,49658.4,No,No,No,No,No,No
6330,M21189,Medium,300.7,310.0,1641,34.6,178,56778.600000000006,No,No,No,No,No,No
6331,M21190,Medium,300.5,310.0,1580,37.0,181,58460.0,No,No,No,No,No,No
6332,H35745,High,300.5,310.0,1495,47.4,184,70863.0,No,No,No,No,No,No
6333,M21192,Medium,300.5,309.9,1994,19.8,189,39481.200000000004,No,No,No,No,No,No
6334,M21193,Medium,300.4,309.9,1415,31.8,192,44997.0,No,No,No,No,No,No
6335,M21194,Medium,300.4,309.8,1725,30.4,195,52440.0,No,No,No,No,No,No
6336,M21195,Medium,300.4,309.8,1430,43.4,198,62062.0,No,No,No,No,No,No
6337,L53516,Low,300.4,309.8,1395,48.1,201,67099.5,No,No,No,No,No,No
6338,M21197,Medium,300.4,309.8,1435,43.6,203,62566.0,No,No,No,No,No,No
6339,L53518,Low,300.4,309.9,1681,28.6,206,48076.600000000006,No,No,No,No,No,No
6340,L53519,Low,300.5,310.0,1451,48.6,208,70518.6,No,No,No,No,No,No
6341,H35754,High,300.5,309.9,1397,45.9,210,64122.299999999996,Yes,No,No,No,No,Yes
6342,M21201,Medium,300.4,309.8,1421,47.2,0,67071.2,No,No,No,No,No,No
6343,M21202,Medium,300.3,309.8,1444,42.0,3,60648.0,No,No,No,No,No,No
6344,L53523,Low,300.2,309.8,1827,23.0,6,42021.0,No,No,No,No,No,No
6345,H35758,High,300.2,309.8,1374,47.7,8,65539.8,No,No,No,No,No,No
6346,L53525,Low,300.2,309.8,1650,29.6,13,48840.0,No,No,No,No,No,No
6347,L53526,Low,300.2,309.7,1275,60.7,15,77392.5,No,No,No,No,No,No
6348,L53527,Low,300.2,309.7,1421,44.6,17,63376.6,No,No,No,No,No,No
6349,L53528,Low,300.2,309.8,1557,33.8,19,52626.6,No,No,No,No,No,No
6350,L53529,Low,300.1,309.8,1506,35.2,21,53011.200000000004,No,No,No,No,No,No
6351,L53530,Low,300.1,309.7,1362,49.1,23,66874.2,No,No,No,No,No,No
6352,L53531,Low,300.0,309.7,1542,47.1,25,72628.2,No,No,No,No,No,No
6353,L53532,Low,300.0,309.6,1496,38.8,27,58044.799999999996,No,No,No,No,No,No
6354,M21213,Medium,300.0,309.6,1491,42.0,29,62622.0,No,No,No,No,No,No
6355,L53534,Low,300.1,309.6,1565,34.8,32,54461.99999999999,No,No,No,No,No,No
6356,L53535,Low,300.1,309.7,1481,37.9,34,56129.9,No,No,No,No,No,No
6357,M21216,Medium,300.1,309.7,1420,48.4,36,68728.0,No,No,No,No,No,No
6358,L53537,Low,300.2,309.8,1398,54.8,39,76610.4,No,No,No,No,No,No
6359,M21218,Medium,300.2,309.8,1466,45.7,41,66996.2,No,No,No,No,No,No
6360,L53539,Low,300.1,309.8,1430,56.7,44,81081.0,No,No,No,No,No,No
6361,L53540,Low,300.1,309.7,1441,40.1,46,57784.1,No,No,No,No,No,No
6362,M21221,Medium,300.1,309.7,1348,57.3,48,77240.4,No,No,No,No,No,No
6363,L53542,Low,300.0,309.6,1738,28.7,51,49880.6,No,No,No,No,No,No
6364,M21223,Medium,300.0,309.6,1618,36.2,53,58571.600000000006,No,No,No,No,No,No
6365,M21224,Medium,299.9,309.6,1489,41.7,56,62091.3,No,No,No,No,No,No
6366,M21225,Medium,299.9,309.5,1412,57.9,59,81754.8,No,No,No,No,No,No
6367,M21226,Medium,299.9,309.5,2065,18.1,62,37376.5,No,No,No,No,No,No
6368,L53547,Low,300.0,309.6,1571,33.1,65,52000.100000000006,No,No,No,No,No,No
6369,M21228,Medium,300.0,309.6,1423,48.7,67,69300.1,No,No,No,No,No,No
6370,H35783,High,300.0,309.5,1781,24.9,70,44346.899999999994,No,No,No,No,No,No
6371,L53550,Low,300.1,309.6,1321,46.9,75,61954.9,No,No,No,No,No,No
6372,L53551,Low,300.1,309.6,1546,36.7,77,56738.200000000004,No,No,No,No,No,No
6373,M21232,Medium,300.0,309.5,1879,22.4,79,42089.6,No,No,No,No,No,No
6374,H35787,High,300.0,309.5,1735,28.9,82,50141.5,No,No,No,No,No,No
6375,L53554,Low,300.0,309.5,1506,38.8,87,58432.799999999996,No,No,No,No,No,No
6376,H35789,High,300.0,309.6,1629,32.3,89,52616.7,No,No,No,No,No,No
6377,L53556,Low,300.0,309.6,1694,28.7,94,48617.799999999996,No,No,No,No,No,No
6378,L53557,Low,300.1,309.6,1541,37.0,96,57017.0,No,No,No,No,No,No
6379,L53558,Low,300.0,309.6,1514,44.6,98,67524.40000000001,No,No,No,No,No,No
6380,L53559,Low,300.1,309.7,1485,45.9,100,68161.5,No,No,No,No,No,No
6381,L53560,Low,300.2,309.8,1430,55.0,102,78650.0,No,No,No,No,No,No
6382,L53561,Low,300.2,309.7,1771,27.1,104,47994.100000000006,No,No,No,No,No,No
6383,L53562,Low,300.2,309.8,1481,41.9,106,62053.9,No,No,No,No,No,No
6384,H35797,High,300.2,309.7,1483,43.8,108,64955.399999999994,No,No,No,No,No,No
6385,H35798,High,300.1,309.6,1463,45.1,113,65981.3,No,No,No,No,No,No
6386,L53565,Low,300.1,309.7,1410,48.3,118,68103.0,No,No,No,No,No,No
6387,L53566,Low,300.2,309.7,1656,34.3,120,56800.799999999996,No,No,No,No,No,No
6388,M21247,Medium,300.2,309.8,1487,39.2,122,58290.4,No,No,No,No,No,No
6389,H35802,High,300.3,309.9,1509,46.6,125,70319.40000000001,No,No,No,No,No,No
6390,H35803,High,300.3,309.9,1677,30.1,130,50477.700000000004,No,No,No,No,No,No
6391,L53570,Low,300.3,309.8,1450,55.0,135,79750.0,No,No,No,No,No,No
6392,M21251,Medium,300.2,309.7,1413,43.0,137,60759.0,No,No,No,No,No,No
6393,L53572,Low,300.1,309.7,1680,33.8,140,56783.99999999999,No,No,No,No,No,No
6394,L53573,Low,300.2,309.7,1678,30.5,142,51179.0,No,No,No,No,No,No
6395,M21254,Medium,300.2,309.7,1408,44.0,144,61952.0,No,No,No,No,No,No
6396,M21255,Medium,300.1,309.6,1376,52.1,147,71689.6,No,No,No,No,No,No
6397,L53576,Low,300.0,309.6,1526,46.4,150,70806.4,No,No,No,No,No,No
6398,M21257,Medium,300.0,309.6,1587,32.6,152,51736.200000000004,No,No,No,No,No,No
6399,L53578,Low,300.1,309.7,1351,58.2,155,78628.2,No,No,No,No,No,No
6400,M21259,Medium,300.1,309.6,1501,38.0,157,57038.0,No,No,No,No,No,No
6401,L53580,Low,300.1,309.7,1601,35.8,160,57315.799999999996,No,No,No,No,No,No
6402,M21261,Medium,300.0,309.6,1573,39.7,162,62448.100000000006,No,No,No,No,No,No
6403,M21262,Medium,300.1,309.6,1584,36.7,165,58132.8,No,No,No,No,No,No
6404,L53583,Low,300.1,309.6,1649,33.6,168,55406.4,No,No,No,No,No,No
6405,M21264,Medium,300.2,309.7,1183,61.4,170,72636.2,No,No,No,No,No,No
6406,L53585,Low,300.1,309.7,2151,17.5,173,37642.5,No,No,No,No,No,No
6407,L53586,Low,300.2,309.8,1526,45.6,175,69585.6,No,No,No,No,No,No
6408,M21267,Medium,300.3,309.9,1611,29.0,177,46719.0,No,No,No,No,No,No
6409,L53588,Low,300.3,309.9,1601,31.7,180,50751.7,No,No,No,No,No,No
6410,L53589,Low,300.3,310.0,1560,40.8,182,63647.99999999999,No,No,No,No,No,No
6411,L53590,Low,300.4,310.1,1544,41.9,184,64693.6,No,No,No,No,No,No
6412,M21271,Medium,300.4,310.0,1560,42.3,186,65988.0,No,No,No,No,No,No
6413,L53592,Low,300.4,310.0,1423,44.2,189,62896.600000000006,No,No,No,No,No,No
6414,L53593,Low,300.4,310.1,1614,33.5,191,54069.0,No,No,No,No,No,No
6415,M21274,Medium,300.4,310.1,1457,35.1,193,51140.700000000004,No,No,No,No,No,No
6416,L53595,Low,300.4,310.1,1503,42.2,196,63426.600000000006,No,No,No,No,No,No
6417,H35830,High,300.4,310.1,1484,38.0,198,56392.0,No,No,No,No,No,No
6418,L53597,Low,300.3,309.9,1540,39.9,203,61446.0,No,No,No,No,No,No
6419,H35832,High,300.3,309.9,1405,52.1,205,73200.5,No,No,No,No,No,No
6420,H35833,High,300.3,309.9,1394,46.7,210,65099.8,Yes,No,No,No,No,Yes
6421,L53600,Low,300.3,309.9,1518,36.4,0,55255.2,No,No,No,No,No,No
6422,L53601,Low,300.3,309.9,1527,41.4,2,63217.799999999996,No,No,No,No,No,No
6423,L53602,Low,300.3,309.9,1377,55.3,4,76148.09999999999,No,No,No,No,No,No
6424,M21283,Medium,300.3,310.0,1537,37.5,6,57637.5,No,No,No,No,No,No
6425,M21284,Medium,300.3,310.0,1409,43.2,9,60868.8,No,No,No,No,No,No
6426,L53605,Low,300.3,309.9,1393,56.1,12,78147.3,No,No,No,No,No,No
6427,L53606,Low,300.2,309.7,1448,36.8,14,53286.399999999994,No,No,No,No,No,No
6428,L53607,Low,300.2,309.8,1418,49.3,16,69907.4,No,No,No,No,No,No
6429,M21288,Medium,300.2,309.8,1743,24.1,18,42006.3,No,No,No,No,No,No
6430,M21289,Medium,300.2,309.8,1394,47.4,21,66075.59999999999,No,No,No,No,No,No
6431,L53610,Low,300.3,309.8,1523,39.2,24,59701.600000000006,No,No,No,No,No,No
6432,L53611,Low,300.2,309.8,1353,59.4,26,80368.2,No,No,No,No,No,No
6433,M21292,Medium,300.3,309.9,1447,46.5,28,67285.5,No,No,No,No,No,No
6434,L53613,Low,300.3,309.9,1570,34.0,31,53380.0,No,No,No,No,No,No
6435,M21294,Medium,300.3,309.9,1494,38.5,33,57519.0,No,No,No,No,No,No
6436,L53615,Low,300.3,309.9,1621,34.1,36,55276.100000000006,No,No,No,No,No,No
6437,L53616,Low,300.4,310.0,1769,26.1,38,46170.9,No,No,No,No,No,No
6438,L53617,Low,300.4,310.0,1282,66.1,40,84740.2,No,No,No,No,No,No
6439,L53618,Low,300.4,310.0,1581,30.3,42,47904.3,No,No,No,No,No,No
6440,L53619,Low,300.6,310.1,1656,32.7,44,54151.200000000004,No,No,No,No,No,No
6441,L53620,Low,300.6,310.2,1648,31.7,46,52241.6,No,No,No,No,No,No
6442,L53621,Low,300.7,310.2,1639,31.4,48,51464.6,No,No,No,No,No,No
6443,L53622,Low,300.7,310.2,1348,54.8,50,73870.4,No,No,No,No,No,No
6444,L53623,Low,300.8,310.3,1537,33.3,52,51182.1,No,No,No,No,No,No
6445,M21304,Medium,300.8,310.3,1270,61.0,54,77470.0,No,No,No,No,No,No
6446,L53625,Low,300.7,310.3,1662,34.4,57,57172.799999999996,No,No,No,No,No,No
6447,M21306,Medium,300.7,310.3,1471,40.2,59,59134.200000000004,No,No,No,No,No,No
6448,L53627,Low,300.6,310.1,1337,45.8,62,61234.6,No,No,No,No,No,No
6449,H35862,High,300.7,310.2,1877,24.8,64,46549.6,No,No,No,No,No,No
6450,L53629,Low,300.6,310.2,1519,44.6,69,67747.40000000001,No,No,No,No,No,No
6451,L53630,Low,300.6,310.2,1378,47.3,71,65179.399999999994,No,No,No,No,No,No
6452,L53631,Low,300.7,310.2,1696,27.5,73,46640.0,No,No,No,No,No,No
6453,L53632,Low,300.7,310.1,1376,50.8,75,69900.8,No,No,No,No,No,No
6454,L53633,Low,300.7,310.2,1807,24.2,77,43729.4,No,No,No,No,No,No
6455,L53634,Low,300.7,310.1,1598,32.8,79,52414.399999999994,No,No,No,No,No,No
6456,L53635,Low,300.7,310.1,1565,40.2,81,62913.00000000001,No,No,No,No,No,No
6457,L53636,Low,300.7,310.2,1387,50.6,83,70182.2,No,No,No,No,No,No
6458,L53637,Low,300.7,310.0,1395,48.0,85,66960.0,No,No,No,No,No,No
6459,M21318,Medium,300.6,310.0,1302,62.9,87,81895.8,No,No,No,No,No,No
6460,M21319,Medium,300.6,310.0,1397,55.2,90,77114.40000000001,No,No,No,No,No,No
6461,L53640,Low,300.6,310.0,1313,52.9,93,69457.7,No,No,No,No,No,No
6462,L53641,Low,300.6,310.0,1505,35.9,95,54029.5,No,No,No,No,No,No
6463,H35876,High,300.6,310.0,1483,44.0,97,65252.0,No,No,No,No,No,No
6464,H35877,High,300.5,310.0,1358,60.4,102,82023.2,No,No,No,No,No,No
6465,M21324,Medium,300.5,309.9,1735,27.0,107,46845.0,No,No,No,No,No,No
6466,M21325,Medium,300.5,309.8,1416,48.5,110,68676.0,No,No,No,No,No,No
6467,L53646,Low,300.4,309.7,1740,31.1,113,54114.0,No,No,No,No,No,No
6468,L53647,Low,300.4,309.7,1692,27.4,115,46360.799999999996,No,No,No,No,No,No
6469,L53648,Low,300.5,309.8,1507,42.5,117,64047.5,No,No,No,No,No,No
6470,M21329,Medium,300.4,309.6,1521,35.0,119,53235.0,No,No,No,No,No,No
6471,L53650,Low,300.4,309.6,1379,54.5,122,75155.5,No,No,No,No,No,No
6472,L53651,Low,300.4,309.6,1523,38.5,124,58635.5,No,No,No,No,No,No
6473,H35886,High,300.4,309.6,1571,33.6,126,52785.600000000006,No,No,No,No,No,No
6474,H35887,High,300.4,309.5,1547,50.7,131,78432.90000000001,No,No,No,No,No,No
6475,M21334,Medium,300.5,309.7,1347,54.3,136,73142.09999999999,No,No,No,No,No,No
6476,L53655,Low,300.5,309.7,1560,30.2,139,47112.0,No,No,No,No,No,No
6477,L53656,Low,300.5,309.7,1384,48.6,141,67262.40000000001,No,No,No,No,No,No
6478,L53657,Low,300.5,309.7,1841,24.6,143,45288.600000000006,No,No,No,No,No,No
6479,L53658,Low,300.5,309.8,1663,29.1,145,48393.3,No,No,No,No,No,Yes
6480,L53659,Low,300.6,309.8,1418,42.7,147,60548.600000000006,No,No,No,No,No,No
6481,L53660,Low,300.7,309.9,1775,26.6,149,47215.0,No,No,No,No,No,No
6482,L53661,Low,300.7,309.8,1406,48.4,151,68050.4,No,No,No,No,No,No
6483,L53662,Low,300.6,309.9,1480,43.7,153,64676.00000000001,No,No,No,No,No,No
6484,L53663,Low,300.7,309.9,1412,45.3,155,63963.6,No,No,No,No,No,No
6485,H35898,High,300.6,309.8,1913,22.5,157,43042.5,No,No,No,No,No,No
6486,L53665,Low,300.6,309.8,1629,37.6,162,61250.4,No,No,No,No,No,No
6487,L53666,Low,300.5,309.8,1939,21.4,164,41494.6,No,No,No,No,No,No
6488,H35901,High,300.6,309.8,1541,36.2,166,55784.200000000004,No,No,No,No,No,No
6489,L53668,Low,300.7,309.8,1330,54.4,171,72352.0,No,No,No,No,No,No
6490,M21349,Medium,300.7,309.8,1490,38.8,173,57811.99999999999,No,No,No,No,No,No
6491,L53670,Low,300.7,309.9,1383,44.5,176,61543.5,No,No,No,No,No,No
6492,L53671,Low,300.8,310.0,1468,52.7,178,77363.6,No,No,No,No,No,No
6493,M21352,Medium,300.8,309.9,1444,46.0,180,66424.0,No,No,No,No,No,No
6494,L53673,Low,300.7,309.8,1363,53.1,183,72375.3,No,No,No,No,No,No
6495,L53674,Low,300.6,309.7,1617,33.2,185,53684.4,No,No,No,No,No,No
6496,M21355,Medium,300.6,309.8,1694,31.1,187,52683.4,No,No,No,No,No,No
6497,L53676,Low,300.7,309.9,1815,27.0,190,49005.0,No,No,No,No,No,No
6498,L53677,Low,300.8,309.9,1312,65.3,192,85673.59999999999,No,No,No,Yes,No,Yes
6499,H35912,High,300.8,309.9,2041,19.2,194,39187.2,No,No,No,No,No,No
6500,L53679,Low,300.9,310.0,1671,26.8,199,44782.8,No,No,No,No,No,No
6501,M21360,Medium,300.9,310.0,1416,46.6,201,65985.6,No,No,No,No,No,No
6502,M21361,Medium,300.9,310.0,1600,36.0,204,57600.0,No,No,No,No,No,No
6503,L53682,Low,300.9,310.0,2595,13.7,207,35551.5,No,No,No,No,No,No
6504,M21363,Medium,300.9,309.9,1465,42.9,209,62848.5,No,No,No,No,No,No
6505,M21364,Medium,301.0,310.1,1681,27.4,212,46059.399999999994,No,No,No,No,No,No
6506,L53685,Low,301.1,310.1,1457,39.6,215,57697.200000000004,No,No,No,No,No,No
6507,H35920,High,301.0,310.1,1454,44.1,217,64121.4,No,No,No,No,No,No
6508,L53687,Low,301.0,310.1,1558,32.6,0,50790.8,No,No,No,No,No,No
6509,H35922,High,301.0,310.1,1756,30.7,2,53909.2,No,No,No,No,No,No
6510,L53689,Low,301.1,310.1,1564,36.8,7,57555.2,No,No,No,No,No,No
6511,L53690,Low,301.1,310.2,1455,55.3,9,80461.5,No,No,No,No,No,No
6512,M21371,Medium,301.2,310.1,2280,15.7,11,35796.0,No,No,No,No,No,No
6513,M21372,Medium,301.1,310.0,1433,48.1,14,68927.3,No,No,No,No,No,No
6514,L53693,Low,301.1,310.0,1513,38.0,17,57494.0,No,No,No,No,No,No
6515,L53694,Low,301.0,309.9,1507,41.8,19,62992.6,No,No,No,No,No,No
6516,L53695,Low,301.0,310.0,1480,43.5,21,64380.0,No,No,No,No,No,No
6517,H35930,High,301.1,310.0,1470,40.1,23,58947.0,No,No,No,No,No,No
6518,L53697,Low,301.1,310.1,1540,36.6,28,56364.0,No,No,No,No,No,No
6519,H35932,High,301.0,310.0,1212,67.9,30,82294.8,No,No,No,No,No,No
6520,L53699,Low,301.1,310.1,1417,46.9,35,66457.3,No,No,No,No,No,No
6521,M21380,Medium,301.2,310.1,1666,34.9,37,58143.399999999994,No,No,No,No,No,No
6522,L53701,Low,301.1,310.1,1666,27.2,40,45315.2,No,No,No,No,No,No
6523,L53702,Low,301.1,310.1,1489,45.8,42,68196.2,No,No,No,No,No,No
6524,M21383,Medium,301.1,310.2,1850,27.7,44,51245.0,No,No,No,No,No,No
6525,L53704,Low,301.1,310.4,1874,24.8,47,46475.200000000004,No,No,No,No,No,No
6526,L53705,Low,301.1,310.4,1312,73.6,49,96563.2,No,No,Yes,No,No,Yes
6527,L53706,Low,301.2,310.4,1515,38.4,51,58176.0,No,No,No,No,No,No
6528,L53707,Low,301.2,310.4,1516,44.4,53,67310.4,No,No,No,No,No,No
6529,L53708,Low,301.2,310.5,1546,40.0,55,61840.0,No,No,No,No,No,No
6530,L53709,Low,301.3,310.6,1481,40.9,57,60572.9,No,No,No,No,No,No
6531,H35944,High,301.3,310.6,1605,32.5,59,52162.5,No,No,No,No,No,No
6532,H35945,High,301.2,310.7,1656,26.2,64,43387.2,No,No,No,No,No,No
6533,H35946,High,301.2,310.6,1352,52.0,69,70304.0,No,No,No,No,No,No
6534,L53713,Low,301.3,310.7,1504,47.2,74,70988.8,No,No,No,No,No,No
